Episode: 0, step: 9, Pop: 7/5, Epsilon: 1.00, Mean Loss: 0.90, Median Loss: 0.90, Std Loss: 0.90, Mean Reward: -2.66, Median Reward: 0.00, Std Reward: -237.00
Episode: 606, step: 9, Pop: 10/5, Epsilon: 0.11, Mean Loss: 0.64, Median Loss: 0.64, Std Loss: 0.64, Mean Reward: 2.69, Median Reward: 2.00, Std Reward: 269.50
Episode: 607, step: 9, Pop: 10/5, Epsilon: 0.11, Mean Loss: 0.49, Median Loss: 0.49, Std Loss: 0.49, Mean Reward: -0.58, Median Reward: 2.00, Std Reward: -58.10
Episode: 608, step: 9, Pop: 7/5, Epsilon: 0.11, Mean Loss: 0.90, Median Loss: 0.90, Std Loss: 0.90, Mean Reward: 3.80, Median Reward: 2.00, Std Reward: 277.60
Episode: 609, step: 9, Pop: 5/5, Epsilon: 0.11, Mean Loss: 0.87, Median Loss: 0.87, Std Loss: 0.87, Mean Reward: 1.56, Median Reward: 2.00, Std Reward: 118.40
Episode: 610, step: 9, Pop: 7/5, Epsilon: 0.11, Mean Loss: 0.82, Median Loss: 0.82, Std Loss: 0.82, Mean Reward: -1.14, Median Reward: 0.00, Std Reward: -92.20
Episode: 611, step: 9, Pop: 7/5, Epsilon: 0.10, Mean Loss: 0.60, Median Loss: 0.60, Std Loss: 0.60, Mean Reward: 1.82, Median Reward: 2.00, Std Reward: 162.40
Episode: 612, step: 9, Pop: 4/5, Epsilon: 0.10, Mean Loss: 1.05, Median Loss: 1.05, Std Loss: 1.05, Mean Reward: 2.75, Median Reward: 2.00, Std Reward: 184.10
Episode: 613, step: 9, Pop: 6/5, Epsilon: 0.10, Mean Loss: 0.94, Median Loss: 0.94, Std Loss: 0.94, Mean Reward: 0.40, Median Reward: 2.00, Std Reward: 29.00
Episode: 614, step: 9, Pop: 7/5, Epsilon: 0.10, Mean Loss: 0.49, Median Loss: 0.49, Std Loss: 0.49, Mean Reward: 1.95, Median Reward: 2.00, Std Reward: 150.00
Episode: 615, step: 9, Pop: 8/5, Epsilon: 0.10, Mean Loss: 0.72, Median Loss: 0.72, Std Loss: 0.72, Mean Reward: 2.07, Median Reward: 2.00, Std Reward: 186.70
Episode: 616, step: 9, Pop: 6/5, Epsilon: 0.10, Mean Loss: 0.58, Median Loss: 0.58, Std Loss: 0.58, Mean Reward: 1.07, Median Reward: 2.00, Std Reward: 86.50
Episode: 617, step: 9, Pop: 6/5, Epsilon: 0.10, Mean Loss: 1.27, Median Loss: 1.27, Std Loss: 1.27, Mean Reward: 1.86, Median Reward: 2.00, Std Reward: 171.40
Episode: 618, step: 9, Pop: 6/5, Epsilon: 0.10, Mean Loss: 0.76, Median Loss: 0.76, Std Loss: 0.76, Mean Reward: 1.62, Median Reward: 2.00, Std Reward: 139.10
Episode: 619, step: 9, Pop: 4/5, Epsilon: 0.10, Mean Loss: 0.91, Median Loss: 0.91, Std Loss: 0.91, Mean Reward: 0.94, Median Reward: 2.00, Std Reward: 68.00
Episode: 620, step: 9, Pop: 7/5, Epsilon: 0.10, Mean Loss: 0.64, Median Loss: 0.64, Std Loss: 0.64, Mean Reward: 1.30, Median Reward: 2.00, Std Reward: 100.10
Episode: 621, step: 9, Pop: 6/5, Epsilon: 0.10, Mean Loss: 1.05, Median Loss: 1.05, Std Loss: 1.05, Mean Reward: -0.25, Median Reward: 2.00, Std Reward: -18.00
Episode: 622, step: 9, Pop: 10/5, Epsilon: 0.10, Mean Loss: 0.86, Median Loss: 0.86, Std Loss: 0.86, Mean Reward: 2.85, Median Reward: 2.00, Std Reward: 284.90
Episode: 623, step: 9, Pop: 5/5, Epsilon: 0.10, Mean Loss: 1.12, Median Loss: 1.12, Std Loss: 1.12, Mean Reward: 2.76, Median Reward: 2.00, Std Reward: 154.80
Episode: 624, step: 9, Pop: 2/5, Epsilon: 0.10, Mean Loss: 0.36, Median Loss: 0.36, Std Loss: 0.36, Mean Reward: 0.14, Median Reward: 0.00, Std Reward: 9.00
Episode: 625, step: 9, Pop: 4/5, Epsilon: 0.10, Mean Loss: 1.03, Median Loss: 1.03, Std Loss: 1.03, Mean Reward: 1.74, Median Reward: 2.00, Std Reward: 97.50
Episode: 626, step: 9, Pop: 5/5, Epsilon: 0.10, Mean Loss: 0.74, Median Loss: 0.74, Std Loss: 0.74, Mean Reward: 0.68, Median Reward: 2.00, Std Reward: 45.70
Episode: 627, step: 9, Pop: 5/5, Epsilon: 0.10, Mean Loss: 0.52, Median Loss: 0.52, Std Loss: 0.52, Mean Reward: 0.97, Median Reward: 0.00, Std Reward: 67.00
Episode: 628, step: 9, Pop: 7/5, Epsilon: 0.10, Mean Loss: 0.46, Median Loss: 0.46, Std Loss: 0.46, Mean Reward: 2.01, Median Reward: 2.00, Std Reward: 158.70
Episode: 629, step: 9, Pop: 4/5, Epsilon: 0.10, Mean Loss: 0.69, Median Loss: 0.69, Std Loss: 0.69, Mean Reward: -1.89, Median Reward: 0.00, Std Reward: -102.00
Episode: 630, step: 9, Pop: 5/5, Epsilon: 0.10, Mean Loss: 1.00, Median Loss: 1.00, Std Loss: 1.00, Mean Reward: 1.80, Median Reward: 2.00, Std Reward: 133.30
Episode: 631, step: 9, Pop: 5/5, Epsilon: 0.10, Mean Loss: 0.62, Median Loss: 0.62, Std Loss: 0.62, Mean Reward: 0.26, Median Reward: 0.00, Std Reward: 17.00
Episode: 632, step: 9, Pop: 9/5, Epsilon: 0.10, Mean Loss: 0.87, Median Loss: 0.87, Std Loss: 0.87, Mean Reward: 1.35, Median Reward: 2.00, Std Reward: 123.00
Episode: 633, step: 9, Pop: 5/5, Epsilon: 0.10, Mean Loss: 1.04, Median Loss: 1.04, Std Loss: 1.04, Mean Reward: 0.14, Median Reward: 0.00, Std Reward: 9.00
Episode: 634, step: 9, Pop: 8/5, Epsilon: 0.10, Mean Loss: 0.45, Median Loss: 0.45, Std Loss: 0.45, Mean Reward: 0.85, Median Reward: 2.00, Std Reward: 72.00
Episode: 635, step: 9, Pop: 6/5, Epsilon: 0.10, Mean Loss: 0.89, Median Loss: 0.89, Std Loss: 0.89, Mean Reward: 0.45, Median Reward: 2.00, Std Reward: 36.00
Episode: 636, step: 9, Pop: 9/5, Epsilon: 0.10, Mean Loss: 0.64, Median Loss: 0.64, Std Loss: 0.64, Mean Reward: 1.87, Median Reward: 2.00, Std Reward: 183.70
Episode: 637, step: 9, Pop: 5/5, Epsilon: 0.10, Mean Loss: 0.71, Median Loss: 0.71, Std Loss: 0.71, Mean Reward: -1.34, Median Reward: 0.00, Std Reward: -95.00
Episode: 638, step: 9, Pop: 9/5, Epsilon: 0.10, Mean Loss: 0.44, Median Loss: 0.44, Std Loss: 0.44, Mean Reward: 3.04, Median Reward: 2.00, Std Reward: 294.90
Episode: 639, step: 9, Pop: 5/5, Epsilon: 0.10, Mean Loss: 0.68, Median Loss: 0.68, Std Loss: 0.68, Mean Reward: 0.32, Median Reward: 2.00, Std Reward: 20.00
Episode: 640, step: 9, Pop: 7/5, Epsilon: 0.09, Mean Loss: 0.38, Median Loss: 0.38, Std Loss: 0.38, Mean Reward: 1.60, Median Reward: 2.00, Std Reward: 131.00
Episode: 641, step: 9, Pop: 6/5, Epsilon: 0.09, Mean Loss: 0.71, Median Loss: 0.71, Std Loss: 0.71, Mean Reward: 1.72, Median Reward: 2.00, Std Reward: 132.30
Episode: 642, step: 9, Pop: 9/5, Epsilon: 0.09, Mean Loss: 0.66, Median Loss: 0.66, Std Loss: 0.66, Mean Reward: -0.42, Median Reward: 0.00, Std Reward: -40.90
Episode: 643, step: 9, Pop: 6/5, Epsilon: 0.09, Mean Loss: 0.82, Median Loss: 0.82, Std Loss: 0.82, Mean Reward: 2.31, Median Reward: 2.00, Std Reward: 168.70
Episode: 644, step: 9, Pop: 4/5, Epsilon: 0.09, Mean Loss: 0.94, Median Loss: 0.94, Std Loss: 0.94, Mean Reward: 3.65, Median Reward: 2.00, Std Reward: 215.20
Episode: 645, step: 9, Pop: 4/5, Epsilon: 0.09, Mean Loss: 0.87, Median Loss: 0.87, Std Loss: 0.87, Mean Reward: 0.22, Median Reward: 1.00, Std Reward: 13.90
Episode: 646, step: 9, Pop: 8/5, Epsilon: 0.09, Mean Loss: 0.71, Median Loss: 0.71, Std Loss: 0.71, Mean Reward: 1.29, Median Reward: 2.00, Std Reward: 108.00
Episode: 647, step: 9, Pop: 7/5, Epsilon: 0.09, Mean Loss: 1.08, Median Loss: 1.08, Std Loss: 1.08, Mean Reward: 4.23, Median Reward: 4.00, Std Reward: 317.50
Episode: 648, step: 9, Pop: 6/5, Epsilon: 0.09, Mean Loss: 0.49, Median Loss: 0.49, Std Loss: 0.49, Mean Reward: 2.31, Median Reward: 2.00, Std Reward: 166.00
Episode: 649, step: 9, Pop: 9/5, Epsilon: 0.09, Mean Loss: 0.66, Median Loss: 0.66, Std Loss: 0.66, Mean Reward: 4.86, Median Reward: 4.00, Std Reward: 442.70
Episode: 650, step: 9, Pop: 7/5, Epsilon: 0.09, Mean Loss: 0.73, Median Loss: 0.73, Std Loss: 0.73, Mean Reward: 3.87, Median Reward: 2.00, Std Reward: 324.70
Episode: 651, step: 9, Pop: 5/5, Epsilon: 0.09, Mean Loss: 0.75, Median Loss: 0.75, Std Loss: 0.75, Mean Reward: 0.56, Median Reward: 2.00, Std Reward: 38.00
Episode: 652, step: 9, Pop: 5/5, Epsilon: 0.09, Mean Loss: 0.86, Median Loss: 0.86, Std Loss: 0.86, Mean Reward: 2.43, Median Reward: 2.00, Std Reward: 155.60
Episode: 653, step: 9, Pop: 8/5, Epsilon: 0.09, Mean Loss: 0.41, Median Loss: 0.41, Std Loss: 0.41, Mean Reward: 1.76, Median Reward: 2.00, Std Reward: 145.90
Episode: 654, step: 9, Pop: 6/5, Epsilon: 0.09, Mean Loss: 0.84, Median Loss: 0.84, Std Loss: 0.84, Mean Reward: 1.21, Median Reward: 2.00, Std Reward: 92.00
Episode: 655, step: 9, Pop: 6/5, Epsilon: 0.09, Mean Loss: 0.87, Median Loss: 0.87, Std Loss: 0.87, Mean Reward: 1.47, Median Reward: 2.00, Std Reward: 111.80
Episode: 656, step: 9, Pop: 7/5, Epsilon: 0.09, Mean Loss: 0.48, Median Loss: 0.48, Std Loss: 0.48, Mean Reward: 1.43, Median Reward: 2.00, Std Reward: 125.60
Episode: 657, step: 9, Pop: 8/5, Epsilon: 0.09, Mean Loss: 0.52, Median Loss: 0.52, Std Loss: 0.52, Mean Reward: 4.39, Median Reward: 4.00, Std Reward: 360.10
Episode: 658, step: 9, Pop: 9/5, Epsilon: 0.09, Mean Loss: 0.95, Median Loss: 0.95, Std Loss: 0.95, Mean Reward: 1.72, Median Reward: 2.00, Std Reward: 161.70
Episode: 659, step: 9, Pop: 3/5, Epsilon: 0.09, Mean Loss: 0.76, Median Loss: 0.76, Std Loss: 0.76, Mean Reward: -1.71, Median Reward: 0.00, Std Reward: -109.50
Episode: 660, step: 9, Pop: 7/5, Epsilon: 0.09, Mean Loss: 0.48, Median Loss: 0.48, Std Loss: 0.48, Mean Reward: 3.03, Median Reward: 2.00, Std Reward: 239.00
Episode: 661, step: 9, Pop: 6/5, Epsilon: 0.09, Mean Loss: 0.68, Median Loss: 0.68, Std Loss: 0.68, Mean Reward: -2.17, Median Reward: 0.00, Std Reward: -156.00
Episode: 662, step: 9, Pop: 6/5, Epsilon: 0.09, Mean Loss: 0.68, Median Loss: 0.68, Std Loss: 0.68, Mean Reward: -1.93, Median Reward: -5.10, Std Reward: -147.00
Episode: 663, step: 9, Pop: 7/5, Epsilon: 0.09, Mean Loss: 1.16, Median Loss: 1.16, Std Loss: 1.16, Mean Reward: 3.84, Median Reward: 2.00, Std Reward: 284.40
Episode: 664, step: 9, Pop: 6/5, Epsilon: 0.09, Mean Loss: 0.84, Median Loss: 0.84, Std Loss: 0.84, Mean Reward: 2.56, Median Reward: 2.00, Std Reward: 207.70
Episode: 665, step: 9, Pop: 7/5, Epsilon: 0.09, Mean Loss: 0.72, Median Loss: 0.72, Std Loss: 0.72, Mean Reward: 0.11, Median Reward: -5.00, Std Reward: 9.10
Episode: 666, step: 9, Pop: 6/5, Epsilon: 0.09, Mean Loss: 0.88, Median Loss: 0.88, Std Loss: 0.88, Mean Reward: 1.66, Median Reward: 0.00, Std Reward: 133.20
Episode: 667, step: 9, Pop: 6/5, Epsilon: 0.09, Mean Loss: 1.29, Median Loss: 1.29, Std Loss: 1.29, Mean Reward: 3.87, Median Reward: 2.00, Std Reward: 298.10
Episode: 668, step: 9, Pop: 7/5, Epsilon: 0.09, Mean Loss: 0.94, Median Loss: 0.94, Std Loss: 0.94, Mean Reward: 1.51, Median Reward: 2.00, Std Reward: 117.60
Episode: 669, step: 9, Pop: 7/5, Epsilon: 0.09, Mean Loss: 0.78, Median Loss: 0.78, Std Loss: 0.78, Mean Reward: 1.15, Median Reward: 2.00, Std Reward: 90.50
Episode: 670, step: 9, Pop: 5/5, Epsilon: 0.09, Mean Loss: 0.80, Median Loss: 0.80, Std Loss: 0.80, Mean Reward: 1.19, Median Reward: 2.00, Std Reward: 85.70
Episode: 671, step: 9, Pop: 8/5, Epsilon: 0.09, Mean Loss: 1.00, Median Loss: 1.00, Std Loss: 1.00, Mean Reward: 1.23, Median Reward: 2.00, Std Reward: 106.60
Episode: 672, step: 9, Pop: 4/5, Epsilon: 0.09, Mean Loss: 0.80, Median Loss: 0.80, Std Loss: 0.80, Mean Reward: -0.58, Median Reward: 0.00, Std Reward: -43.30
Episode: 673, step: 9, Pop: 7/5, Epsilon: 0.08, Mean Loss: 0.86, Median Loss: 0.86, Std Loss: 0.86, Mean Reward: -0.01, Median Reward: 2.00, Std Reward: -1.00
Episode: 674, step: 9, Pop: 6/5, Epsilon: 0.08, Mean Loss: 0.44, Median Loss: 0.44, Std Loss: 0.44, Mean Reward: 1.37, Median Reward: 2.00, Std Reward: 97.60
Episode: 675, step: 9, Pop: 3/5, Epsilon: 0.08, Mean Loss: 1.08, Median Loss: 1.08, Std Loss: 1.08, Mean Reward: -1.82, Median Reward: 0.00, Std Reward: -80.00
Episode: 676, step: 9, Pop: 7/5, Epsilon: 0.08, Mean Loss: 1.35, Median Loss: 1.35, Std Loss: 1.35, Mean Reward: 3.78, Median Reward: 3.00, Std Reward: 272.40
Episode: 677, step: 9, Pop: 5/5, Epsilon: 0.08, Mean Loss: 0.71, Median Loss: 0.71, Std Loss: 0.71, Mean Reward: -0.22, Median Reward: 0.00, Std Reward: -14.00
Episode: 678, step: 9, Pop: 3/5, Epsilon: 0.08, Mean Loss: 0.84, Median Loss: 0.84, Std Loss: 0.84, Mean Reward: 2.41, Median Reward: 0.00, Std Reward: 176.00
Episode: 679, step: 9, Pop: 8/5, Epsilon: 0.08, Mean Loss: 1.11, Median Loss: 1.11, Std Loss: 1.11, Mean Reward: -3.44, Median Reward: -6.00, Std Reward: -303.00
Episode: 680, step: 9, Pop: 3/5, Epsilon: 0.08, Mean Loss: 1.06, Median Loss: 1.06, Std Loss: 1.06, Mean Reward: 1.80, Median Reward: 0.00, Std Reward: 113.40
Episode: 681, step: 9, Pop: 6/5, Epsilon: 0.08, Mean Loss: 0.73, Median Loss: 0.73, Std Loss: 0.73, Mean Reward: -1.73, Median Reward: 0.00, Std Reward: -126.00
Episode: 682, step: 9, Pop: 5/5, Epsilon: 0.08, Mean Loss: 0.90, Median Loss: 0.90, Std Loss: 0.90, Mean Reward: -1.22, Median Reward: 2.00, Std Reward: -72.00
Episode: 683, step: 9, Pop: 7/5, Epsilon: 0.08, Mean Loss: 0.77, Median Loss: 0.77, Std Loss: 0.77, Mean Reward: 1.33, Median Reward: 0.00, Std Reward: 100.00
Episode: 684, step: 9, Pop: 6/5, Epsilon: 0.08, Mean Loss: 0.89, Median Loss: 0.89, Std Loss: 0.89, Mean Reward: 2.37, Median Reward: 2.00, Std Reward: 185.20
Episode: 685, step: 9, Pop: 6/5, Epsilon: 0.08, Mean Loss: 0.48, Median Loss: 0.48, Std Loss: 0.48, Mean Reward: 2.79, Median Reward: 2.00, Std Reward: 195.20
Episode: 686, step: 9, Pop: 7/5, Epsilon: 0.08, Mean Loss: 0.58, Median Loss: 0.58, Std Loss: 0.58, Mean Reward: -0.96, Median Reward: 2.00, Std Reward: -78.00
Episode: 687, step: 9, Pop: 3/5, Epsilon: 0.08, Mean Loss: 1.22, Median Loss: 1.22, Std Loss: 1.22, Mean Reward: 1.66, Median Reward: 0.00, Std Reward: 98.00
Episode: 688, step: 9, Pop: 6/5, Epsilon: 0.08, Mean Loss: 0.69, Median Loss: 0.69, Std Loss: 0.69, Mean Reward: 0.80, Median Reward: 2.00, Std Reward: 61.10
Episode: 689, step: 9, Pop: 7/5, Epsilon: 0.08, Mean Loss: 0.91, Median Loss: 0.91, Std Loss: 0.91, Mean Reward: 3.42, Median Reward: 2.00, Std Reward: 269.90
Episode: 690, step: 9, Pop: 6/5, Epsilon: 0.08, Mean Loss: 0.98, Median Loss: 0.98, Std Loss: 0.98, Mean Reward: 1.45, Median Reward: 2.00, Std Reward: 108.60
Episode: 691, step: 9, Pop: 8/5, Epsilon: 0.08, Mean Loss: 0.65, Median Loss: 0.65, Std Loss: 0.65, Mean Reward: 1.88, Median Reward: 2.00, Std Reward: 152.50
Episode: 692, step: 9, Pop: 7/5, Epsilon: 0.08, Mean Loss: 0.63, Median Loss: 0.63, Std Loss: 0.63, Mean Reward: 1.14, Median Reward: 2.00, Std Reward: 89.00
Episode: 693, step: 9, Pop: 5/5, Epsilon: 0.08, Mean Loss: 0.40, Median Loss: 0.40, Std Loss: 0.40, Mean Reward: 1.89, Median Reward: 2.00, Std Reward: 143.30
Episode: 694, step: 9, Pop: 9/5, Epsilon: 0.08, Mean Loss: 0.82, Median Loss: 0.82, Std Loss: 0.82, Mean Reward: 0.86, Median Reward: 2.00, Std Reward: 79.60
Episode: 695, step: 9, Pop: 8/5, Epsilon: 0.08, Mean Loss: 0.90, Median Loss: 0.90, Std Loss: 0.90, Mean Reward: 1.08, Median Reward: 2.00, Std Reward: 100.50
Episode: 696, step: 9, Pop: 3/5, Epsilon: 0.08, Mean Loss: 0.36, Median Loss: 0.36, Std Loss: 0.36, Mean Reward: 0.46, Median Reward: 2.00, Std Reward: 26.00
Episode: 697, step: 9, Pop: 7/5, Epsilon: 0.08, Mean Loss: 0.77, Median Loss: 0.77, Std Loss: 0.77, Mean Reward: 1.51, Median Reward: 2.00, Std Reward: 133.20
Episode: 698, step: 9, Pop: 8/5, Epsilon: 0.08, Mean Loss: 0.59, Median Loss: 0.59, Std Loss: 0.59, Mean Reward: 4.61, Median Reward: 4.00, Std Reward: 401.30
Episode: 699, step: 9, Pop: 4/5, Epsilon: 0.08, Mean Loss: 0.97, Median Loss: 0.97, Std Loss: 0.97, Mean Reward: 3.54, Median Reward: 4.00, Std Reward: 233.40
Episode: 700, step: 9, Pop: 6/5, Epsilon: 0.08, Mean Loss: 1.08, Median Loss: 1.08, Std Loss: 1.08, Mean Reward: 1.55, Median Reward: 2.00, Std Reward: 122.60
Episode: 701, step: 9, Pop: 4/5, Epsilon: 0.08, Mean Loss: 0.44, Median Loss: 0.44, Std Loss: 0.44, Mean Reward: 1.77, Median Reward: 2.00, Std Reward: 134.50
Episode: 702, step: 9, Pop: 9/5, Epsilon: 0.08, Mean Loss: 0.68, Median Loss: 0.68, Std Loss: 0.68, Mean Reward: 3.77, Median Reward: 4.00, Std Reward: 350.30
Episode: 703, step: 9, Pop: 3/5, Epsilon: 0.08, Mean Loss: 0.75, Median Loss: 0.75, Std Loss: 0.75, Mean Reward: 2.08, Median Reward: 2.00, Std Reward: 122.70
Episode: 704, step: 9, Pop: 4/5, Epsilon: 0.08, Mean Loss: 0.57, Median Loss: 0.57, Std Loss: 0.57, Mean Reward: 0.96, Median Reward: 2.00, Std Reward: 56.90
Episode: 705, step: 9, Pop: 5/5, Epsilon: 0.08, Mean Loss: 0.76, Median Loss: 0.76, Std Loss: 0.76, Mean Reward: 4.54, Median Reward: 2.00, Std Reward: 299.50
Episode: 706, step: 9, Pop: 8/5, Epsilon: 0.08, Mean Loss: 0.75, Median Loss: 0.75, Std Loss: 0.75, Mean Reward: 2.16, Median Reward: 2.00, Std Reward: 205.20
Episode: 707, step: 9, Pop: 5/5, Epsilon: 0.08, Mean Loss: 0.42, Median Loss: 0.42, Std Loss: 0.42, Mean Reward: 2.23, Median Reward: 2.00, Std Reward: 136.00
Episode: 708, step: 9, Pop: 5/5, Epsilon: 0.08, Mean Loss: 1.54, Median Loss: 1.54, Std Loss: 1.54, Mean Reward: 3.82, Median Reward: 2.00, Std Reward: 274.80
Episode: 709, step: 9, Pop: 4/5, Epsilon: 0.08, Mean Loss: 0.66, Median Loss: 0.66, Std Loss: 0.66, Mean Reward: 0.89, Median Reward: 2.00, Std Reward: 56.00
Episode: 710, step: 9, Pop: 4/5, Epsilon: 0.07, Mean Loss: 0.98, Median Loss: 0.98, Std Loss: 0.98, Mean Reward: 2.35, Median Reward: 2.00, Std Reward: 126.80
Episode: 711, step: 9, Pop: 5/5, Epsilon: 0.07, Mean Loss: 0.80, Median Loss: 0.80, Std Loss: 0.80, Mean Reward: 1.48, Median Reward: 2.00, Std Reward: 92.00
Episode: 712, step: 9, Pop: 9/5, Epsilon: 0.07, Mean Loss: 0.71, Median Loss: 0.71, Std Loss: 0.71, Mean Reward: 4.11, Median Reward: 4.00, Std Reward: 382.20
Episode: 713, step: 9, Pop: 3/5, Epsilon: 0.07, Mean Loss: 0.73, Median Loss: 0.73, Std Loss: 0.73, Mean Reward: -0.69, Median Reward: 0.00, Std Reward: -42.00
Episode: 714, step: 9, Pop: 8/5, Epsilon: 0.07, Mean Loss: 0.91, Median Loss: 0.91, Std Loss: 0.91, Mean Reward: 2.45, Median Reward: 2.00, Std Reward: 207.90
Episode: 715, step: 9, Pop: 7/5, Epsilon: 0.07, Mean Loss: 0.98, Median Loss: 0.98, Std Loss: 0.98, Mean Reward: 3.20, Median Reward: 2.00, Std Reward: 266.00
Episode: 716, step: 9, Pop: 7/5, Epsilon: 0.07, Mean Loss: 0.49, Median Loss: 0.49, Std Loss: 0.49, Mean Reward: 0.63, Median Reward: 2.00, Std Reward: 52.90
Episode: 717, step: 9, Pop: 7/5, Epsilon: 0.07, Mean Loss: 0.52, Median Loss: 0.52, Std Loss: 0.52, Mean Reward: 2.22, Median Reward: 2.00, Std Reward: 162.10
Episode: 718, step: 9, Pop: 5/5, Epsilon: 0.07, Mean Loss: 0.72, Median Loss: 0.72, Std Loss: 0.72, Mean Reward: 2.18, Median Reward: 2.00, Std Reward: 141.90
Episode: 719, step: 9, Pop: 3/5, Epsilon: 0.07, Mean Loss: 0.58, Median Loss: 0.58, Std Loss: 0.58, Mean Reward: 0.45, Median Reward: 2.00, Std Reward: 26.00
Episode: 720, step: 9, Pop: 5/5, Epsilon: 0.07, Mean Loss: 0.83, Median Loss: 0.83, Std Loss: 0.83, Mean Reward: 2.16, Median Reward: 2.00, Std Reward: 161.70
Episode: 721, step: 9, Pop: 5/5, Epsilon: 0.07, Mean Loss: 0.70, Median Loss: 0.70, Std Loss: 0.70, Mean Reward: 2.57, Median Reward: 2.00, Std Reward: 187.50
Episode: 722, step: 9, Pop: 6/5, Epsilon: 0.07, Mean Loss: 0.72, Median Loss: 0.72, Std Loss: 0.72, Mean Reward: -2.70, Median Reward: 0.00, Std Reward: -208.00
Episode: 723, step: 9, Pop: 5/5, Epsilon: 0.07, Mean Loss: 0.88, Median Loss: 0.88, Std Loss: 0.88, Mean Reward: 2.78, Median Reward: 2.00, Std Reward: 189.00
Episode: 724, step: 9, Pop: 4/5, Epsilon: 0.07, Mean Loss: 0.58, Median Loss: 0.58, Std Loss: 0.58, Mean Reward: 0.58, Median Reward: 2.00, Std Reward: 40.00
Episode: 725, step: 9, Pop: 8/5, Epsilon: 0.07, Mean Loss: 0.97, Median Loss: 0.97, Std Loss: 0.97, Mean Reward: 1.25, Median Reward: 2.00, Std Reward: 115.20
Episode: 726, step: 9, Pop: 4/5, Epsilon: 0.07, Mean Loss: 0.73, Median Loss: 0.73, Std Loss: 0.73, Mean Reward: 0.55, Median Reward: 0.00, Std Reward: 34.70
Episode: 727, step: 9, Pop: 5/5, Epsilon: 0.07, Mean Loss: 0.64, Median Loss: 0.64, Std Loss: 0.64, Mean Reward: 3.27, Median Reward: 2.00, Std Reward: 228.70
Episode: 728, step: 9, Pop: 4/5, Epsilon: 0.07, Mean Loss: 0.78, Median Loss: 0.78, Std Loss: 0.78, Mean Reward: 1.09, Median Reward: 0.00, Std Reward: 74.40
Episode: 729, step: 9, Pop: 4/5, Epsilon: 0.07, Mean Loss: 1.14, Median Loss: 1.14, Std Loss: 1.14, Mean Reward: 4.72, Median Reward: 4.00, Std Reward: 288.10
Episode: 730, step: 9, Pop: 8/5, Epsilon: 0.07, Mean Loss: 0.75, Median Loss: 0.75, Std Loss: 0.75, Mean Reward: 2.06, Median Reward: 2.00, Std Reward: 185.70
Episode: 731, step: 9, Pop: 5/5, Epsilon: 0.07, Mean Loss: 0.73, Median Loss: 0.73, Std Loss: 0.73, Mean Reward: 4.77, Median Reward: 2.00, Std Reward: 319.70
Episode: 732, step: 9, Pop: 5/5, Epsilon: 0.07, Mean Loss: 0.64, Median Loss: 0.64, Std Loss: 0.64, Mean Reward: 0.49, Median Reward: 2.00, Std Reward: 38.20
Episode: 733, step: 9, Pop: 7/5, Epsilon: 0.07, Mean Loss: 1.12, Median Loss: 1.12, Std Loss: 1.12, Mean Reward: 1.55, Median Reward: 2.00, Std Reward: 122.60
Episode: 734, step: 9, Pop: 3/5, Epsilon: 0.07, Mean Loss: 0.45, Median Loss: 0.45, Std Loss: 0.45, Mean Reward: 2.10, Median Reward: 2.00, Std Reward: 104.90
Episode: 735, step: 9, Pop: 5/5, Epsilon: 0.07, Mean Loss: 0.84, Median Loss: 0.84, Std Loss: 0.84, Mean Reward: 0.67, Median Reward: 0.00, Std Reward: 46.40
Episode: 736, step: 9, Pop: 9/5, Epsilon: 0.07, Mean Loss: 0.69, Median Loss: 0.69, Std Loss: 0.69, Mean Reward: -0.24, Median Reward: 2.00, Std Reward: -21.20
Episode: 737, step: 9, Pop: 8/5, Epsilon: 0.07, Mean Loss: 0.76, Median Loss: 0.76, Std Loss: 0.76, Mean Reward: 2.04, Median Reward: 2.00, Std Reward: 171.70
Episode: 738, step: 9, Pop: 6/5, Epsilon: 0.07, Mean Loss: 0.92, Median Loss: 0.92, Std Loss: 0.92, Mean Reward: 3.03, Median Reward: 2.00, Std Reward: 239.00
Episode: 739, step: 9, Pop: 5/5, Epsilon: 0.07, Mean Loss: 0.80, Median Loss: 0.80, Std Loss: 0.80, Mean Reward: 0.81, Median Reward: 2.00, Std Reward: 64.00
Episode: 740, step: 9, Pop: 6/5, Epsilon: 0.07, Mean Loss: 0.44, Median Loss: 0.44, Std Loss: 0.44, Mean Reward: 0.64, Median Reward: 2.00, Std Reward: 43.20
Episode: 741, step: 9, Pop: 9/5, Epsilon: 0.07, Mean Loss: 1.10, Median Loss: 1.10, Std Loss: 1.10, Mean Reward: 4.66, Median Reward: 4.00, Std Reward: 428.60
Episode: 742, step: 9, Pop: 7/5, Epsilon: 0.07, Mean Loss: 0.85, Median Loss: 0.85, Std Loss: 0.85, Mean Reward: -0.78, Median Reward: 0.00, Std Reward: -60.70
Episode: 743, step: 9, Pop: 7/5, Epsilon: 0.07, Mean Loss: 1.28, Median Loss: 1.28, Std Loss: 1.28, Mean Reward: 3.67, Median Reward: 2.00, Std Reward: 308.10
Episode: 744, step: 9, Pop: 3/5, Epsilon: 0.07, Mean Loss: 0.73, Median Loss: 0.73, Std Loss: 0.73, Mean Reward: 1.50, Median Reward: 2.00, Std Reward: 75.20
