Episode: 0, step: 9, Pop: 7/5, Epsilon: 1.00, Mean Loss: 0.62, Median Loss: 0.62, Std Loss: 0.62, Mean Reward: -1.93, Median Reward: 0.25, Std Reward: -96.50
Episode: 278, step: 9, Pop: 7/5, Epsilon: 0.31, Mean Loss: 0.61, Median Loss: 0.61, Std Loss: 0.61, Mean Reward: -0.72, Median Reward: 0.95, Std Reward: -36.00
Episode: 279, step: 9, Pop: 9/5, Epsilon: 0.30, Mean Loss: 0.67, Median Loss: 0.67, Std Loss: 0.67, Mean Reward: -0.79, Median Reward: 0.95, Std Reward: -39.30
Episode: 280, step: 9, Pop: 7/5, Epsilon: 0.30, Mean Loss: 0.50, Median Loss: 0.50, Std Loss: 0.50, Mean Reward: -0.49, Median Reward: 0.95, Std Reward: -24.50
Episode: 281, step: 9, Pop: 9/5, Epsilon: 0.30, Mean Loss: 0.26, Median Loss: 0.26, Std Loss: 0.26, Mean Reward: -0.60, Median Reward: 0.95, Std Reward: -30.00
Episode: 282, step: 9, Pop: 8/5, Epsilon: 0.30, Mean Loss: 0.49, Median Loss: 0.49, Std Loss: 0.49, Mean Reward: -1.13, Median Reward: 0.95, Std Reward: -56.60
Episode: 283, step: 9, Pop: 8/5, Epsilon: 0.30, Mean Loss: 0.50, Median Loss: 0.50, Std Loss: 0.50, Mean Reward: 0.14, Median Reward: 0.95, Std Reward: 7.00
Episode: 284, step: 9, Pop: 5/5, Epsilon: 0.30, Mean Loss: 0.41, Median Loss: 0.41, Std Loss: 0.41, Mean Reward: 0.36, Median Reward: 0.45, Std Reward: 18.00
Episode: 285, step: 9, Pop: 7/5, Epsilon: 0.30, Mean Loss: 0.68, Median Loss: 0.68, Std Loss: 0.68, Mean Reward: 0.59, Median Reward: 0.95, Std Reward: 29.30
Episode: 286, step: 9, Pop: 9/5, Epsilon: 0.30, Mean Loss: 0.35, Median Loss: 0.35, Std Loss: 0.35, Mean Reward: -1.02, Median Reward: 0.45, Std Reward: -51.00
Episode: 287, step: 9, Pop: 9/5, Epsilon: 0.29, Mean Loss: 0.48, Median Loss: 0.48, Std Loss: 0.48, Mean Reward: -0.65, Median Reward: 0.95, Std Reward: -32.50
Episode: 288, step: 9, Pop: 9/5, Epsilon: 0.29, Mean Loss: 0.92, Median Loss: 0.92, Std Loss: 0.92, Mean Reward: -1.88, Median Reward: 0.95, Std Reward: -94.00
Episode: 289, step: 9, Pop: 9/5, Epsilon: 0.29, Mean Loss: 0.64, Median Loss: 0.64, Std Loss: 0.64, Mean Reward: 0.58, Median Reward: 0.95, Std Reward: 29.00
Episode: 290, step: 9, Pop: 5/5, Epsilon: 0.29, Mean Loss: 0.48, Median Loss: 0.48, Std Loss: 0.48, Mean Reward: 0.44, Median Reward: 0.95, Std Reward: 22.00
Episode: 291, step: 9, Pop: 6/5, Epsilon: 0.29, Mean Loss: 0.75, Median Loss: 0.75, Std Loss: 0.75, Mean Reward: 2.24, Median Reward: 0.95, Std Reward: 112.00
Episode: 292, step: 9, Pop: 8/5, Epsilon: 0.29, Mean Loss: 0.56, Median Loss: 0.56, Std Loss: 0.56, Mean Reward: -0.64, Median Reward: 0.95, Std Reward: -32.00
Episode: 293, step: 9, Pop: 7/5, Epsilon: 0.29, Mean Loss: 0.48, Median Loss: 0.48, Std Loss: 0.48, Mean Reward: 1.42, Median Reward: 0.95, Std Reward: 71.00
Episode: 294, step: 9, Pop: 8/5, Epsilon: 0.29, Mean Loss: 0.73, Median Loss: 0.73, Std Loss: 0.73, Mean Reward: -0.15, Median Reward: 0.95, Std Reward: -7.50
Episode: 295, step: 9, Pop: 7/5, Epsilon: 0.28, Mean Loss: 0.66, Median Loss: 0.66, Std Loss: 0.66, Mean Reward: 0.89, Median Reward: 0.45, Std Reward: 44.60
Episode: 296, step: 9, Pop: 7/5, Epsilon: 0.28, Mean Loss: 0.68, Median Loss: 0.68, Std Loss: 0.68, Mean Reward: 0.50, Median Reward: 0.95, Std Reward: 25.00
Episode: 297, step: 9, Pop: 7/5, Epsilon: 0.28, Mean Loss: 0.37, Median Loss: 0.37, Std Loss: 0.37, Mean Reward: -0.14, Median Reward: 0.95, Std Reward: -7.00
Episode: 298, step: 9, Pop: 5/5, Epsilon: 0.28, Mean Loss: 0.70, Median Loss: 0.70, Std Loss: 0.70, Mean Reward: 0.97, Median Reward: 0.45, Std Reward: 48.30
Episode: 299, step: 9, Pop: 7/5, Epsilon: 0.28, Mean Loss: 0.47, Median Loss: 0.47, Std Loss: 0.47, Mean Reward: -0.21, Median Reward: 0.95, Std Reward: -10.50
Episode: 300, step: 9, Pop: 7/5, Epsilon: 0.28, Mean Loss: 0.49, Median Loss: 0.49, Std Loss: 0.49, Mean Reward: 0.06, Median Reward: 0.95, Std Reward: 3.00
Episode: 301, step: 9, Pop: 7/5, Epsilon: 0.28, Mean Loss: 0.50, Median Loss: 0.50, Std Loss: 0.50, Mean Reward: 1.03, Median Reward: 0.95, Std Reward: 51.40
Episode: 302, step: 9, Pop: 8/5, Epsilon: 0.28, Mean Loss: 0.55, Median Loss: 0.55, Std Loss: 0.55, Mean Reward: -0.02, Median Reward: 0.45, Std Reward: -0.90
Episode: 303, step: 9, Pop: 6/5, Epsilon: 0.28, Mean Loss: 0.44, Median Loss: 0.44, Std Loss: 0.44, Mean Reward: -0.63, Median Reward: 0.45, Std Reward: -31.30
Episode: 304, step: 9, Pop: 7/5, Epsilon: 0.27, Mean Loss: 0.63, Median Loss: 0.63, Std Loss: 0.63, Mean Reward: -0.64, Median Reward: 0.95, Std Reward: -32.00
Episode: 305, step: 9, Pop: 7/5, Epsilon: 0.27, Mean Loss: 0.52, Median Loss: 0.52, Std Loss: 0.52, Mean Reward: 0.29, Median Reward: 0.95, Std Reward: 14.50
Episode: 306, step: 9, Pop: 7/5, Epsilon: 0.27, Mean Loss: 0.51, Median Loss: 0.51, Std Loss: 0.51, Mean Reward: 0.64, Median Reward: 0.95, Std Reward: 32.00
Episode: 307, step: 9, Pop: 9/5, Epsilon: 0.27, Mean Loss: 0.45, Median Loss: 0.45, Std Loss: 0.45, Mean Reward: -0.64, Median Reward: 0.95, Std Reward: -32.00
Episode: 308, step: 9, Pop: 5/5, Epsilon: 0.27, Mean Loss: 0.71, Median Loss: 0.71, Std Loss: 0.71, Mean Reward: 0.21, Median Reward: 0.45, Std Reward: 10.60
Episode: 309, step: 9, Pop: 7/5, Epsilon: 0.27, Mean Loss: 0.50, Median Loss: 0.50, Std Loss: 0.50, Mean Reward: -0.52, Median Reward: 0.95, Std Reward: -26.00
Episode: 310, step: 9, Pop: 9/5, Epsilon: 0.27, Mean Loss: 0.68, Median Loss: 0.68, Std Loss: 0.68, Mean Reward: -1.65, Median Reward: 0.95, Std Reward: -82.50
Episode: 311, step: 9, Pop: 8/5, Epsilon: 0.27, Mean Loss: 0.61, Median Loss: 0.61, Std Loss: 0.61, Mean Reward: -0.15, Median Reward: 0.95, Std Reward: -7.50
Episode: 312, step: 9, Pop: 8/5, Epsilon: 0.27, Mean Loss: 0.64, Median Loss: 0.64, Std Loss: 0.64, Mean Reward: 0.03, Median Reward: 0.95, Std Reward: 1.50
Episode: 313, step: 9, Pop: 8/5, Epsilon: 0.26, Mean Loss: 0.65, Median Loss: 0.65, Std Loss: 0.65, Mean Reward: -0.84, Median Reward: 0.45, Std Reward: -42.00
Episode: 314, step: 9, Pop: 8/5, Epsilon: 0.26, Mean Loss: 0.69, Median Loss: 0.69, Std Loss: 0.69, Mean Reward: -0.67, Median Reward: 0.95, Std Reward: -33.50
Episode: 315, step: 9, Pop: 6/5, Epsilon: 0.26, Mean Loss: 0.63, Median Loss: 0.63, Std Loss: 0.63, Mean Reward: 1.06, Median Reward: 0.95, Std Reward: 52.80
Episode: 316, step: 9, Pop: 9/5, Epsilon: 0.26, Mean Loss: 0.52, Median Loss: 0.52, Std Loss: 0.52, Mean Reward: -0.38, Median Reward: 0.95, Std Reward: -19.00
Episode: 317, step: 9, Pop: 8/5, Epsilon: 0.26, Mean Loss: 0.50, Median Loss: 0.50, Std Loss: 0.50, Mean Reward: 0.17, Median Reward: 0.95, Std Reward: 8.50
Episode: 318, step: 9, Pop: 8/5, Epsilon: 0.26, Mean Loss: 0.72, Median Loss: 0.72, Std Loss: 0.72, Mean Reward: -0.92, Median Reward: 0.95, Std Reward: -46.00
Episode: 319, step: 9, Pop: 9/5, Epsilon: 0.26, Mean Loss: 0.56, Median Loss: 0.56, Std Loss: 0.56, Mean Reward: -1.63, Median Reward: 0.45, Std Reward: -81.40
Episode: 320, step: 9, Pop: 7/5, Epsilon: 0.26, Mean Loss: 0.75, Median Loss: 0.75, Std Loss: 0.75, Mean Reward: -0.91, Median Reward: 0.95, Std Reward: -45.50
Episode: 321, step: 9, Pop: 8/5, Epsilon: 0.25, Mean Loss: 0.67, Median Loss: 0.67, Std Loss: 0.67, Mean Reward: 0.02, Median Reward: 0.05, Std Reward: 1.00
Episode: 322, step: 9, Pop: 8/5, Epsilon: 0.25, Mean Loss: 0.59, Median Loss: 0.59, Std Loss: 0.59, Mean Reward: -0.99, Median Reward: 0.35, Std Reward: -49.70
Episode: 323, step: 9, Pop: 6/5, Epsilon: 0.25, Mean Loss: 0.60, Median Loss: 0.60, Std Loss: 0.60, Mean Reward: 1.27, Median Reward: 0.45, Std Reward: 63.40
Episode: 324, step: 9, Pop: 4/5, Epsilon: 0.25, Mean Loss: 0.61, Median Loss: 0.61, Std Loss: 0.61, Mean Reward: 2.11, Median Reward: 0.95, Std Reward: 105.50
Episode: 325, step: 9, Pop: 5/5, Epsilon: 0.25, Mean Loss: 0.47, Median Loss: 0.47, Std Loss: 0.47, Mean Reward: 0.33, Median Reward: 0.95, Std Reward: 16.50
Episode: 326, step: 9, Pop: 6/5, Epsilon: 0.25, Mean Loss: 0.36, Median Loss: 0.36, Std Loss: 0.36, Mean Reward: 0.71, Median Reward: 0.95, Std Reward: 35.50
Episode: 327, step: 9, Pop: 7/5, Epsilon: 0.25, Mean Loss: 0.85, Median Loss: 0.85, Std Loss: 0.85, Mean Reward: 0.31, Median Reward: 0.95, Std Reward: 15.50
Episode: 328, step: 9, Pop: 5/5, Epsilon: 0.25, Mean Loss: 0.70, Median Loss: 0.70, Std Loss: 0.70, Mean Reward: 1.84, Median Reward: 0.95, Std Reward: 92.00
Episode: 329, step: 9, Pop: 5/5, Epsilon: 0.25, Mean Loss: 0.54, Median Loss: 0.54, Std Loss: 0.54, Mean Reward: 2.50, Median Reward: 0.95, Std Reward: 125.00
Episode: 330, step: 9, Pop: 6/5, Epsilon: 0.25, Mean Loss: 0.57, Median Loss: 0.57, Std Loss: 0.57, Mean Reward: 1.76, Median Reward: 0.95, Std Reward: 88.20
Episode: 331, step: 9, Pop: 7/5, Epsilon: 0.24, Mean Loss: 0.69, Median Loss: 0.69, Std Loss: 0.69, Mean Reward: -0.70, Median Reward: 0.95, Std Reward: -35.00
Episode: 332, step: 9, Pop: 7/5, Epsilon: 0.24, Mean Loss: 0.44, Median Loss: 0.44, Std Loss: 0.44, Mean Reward: 1.97, Median Reward: 0.95, Std Reward: 98.50
Episode: 333, step: 9, Pop: 9/5, Epsilon: 0.24, Mean Loss: 0.54, Median Loss: 0.54, Std Loss: 0.54, Mean Reward: -0.12, Median Reward: 0.45, Std Reward: -5.90
Episode: 334, step: 9, Pop: 7/5, Epsilon: 0.24, Mean Loss: 0.61, Median Loss: 0.61, Std Loss: 0.61, Mean Reward: -1.68, Median Reward: 0.45, Std Reward: -84.00
Episode: 335, step: 9, Pop: 6/5, Epsilon: 0.24, Mean Loss: 0.40, Median Loss: 0.40, Std Loss: 0.40, Mean Reward: 0.35, Median Reward: 0.95, Std Reward: 17.30
Episode: 336, step: 9, Pop: 5/5, Epsilon: 0.24, Mean Loss: 0.48, Median Loss: 0.48, Std Loss: 0.48, Mean Reward: 0.95, Median Reward: 0.45, Std Reward: 47.50
Episode: 337, step: 9, Pop: 8/5, Epsilon: 0.24, Mean Loss: 0.52, Median Loss: 0.52, Std Loss: 0.52, Mean Reward: -2.58, Median Reward: 0.45, Std Reward: -129.00
Episode: 338, step: 9, Pop: 6/5, Epsilon: 0.24, Mean Loss: 0.54, Median Loss: 0.54, Std Loss: 0.54, Mean Reward: 1.57, Median Reward: 0.95, Std Reward: 78.50
Episode: 339, step: 9, Pop: 5/5, Epsilon: 0.24, Mean Loss: 0.53, Median Loss: 0.53, Std Loss: 0.53, Mean Reward: 1.04, Median Reward: 0.95, Std Reward: 52.00
Episode: 340, step: 9, Pop: 8/5, Epsilon: 0.24, Mean Loss: 0.48, Median Loss: 0.48, Std Loss: 0.48, Mean Reward: -0.10, Median Reward: 0.95, Std Reward: -5.00
Episode: 341, step: 9, Pop: 7/5, Epsilon: 0.24, Mean Loss: 1.04, Median Loss: 1.04, Std Loss: 1.04, Mean Reward: -0.74, Median Reward: 0.45, Std Reward: -36.90
Episode: 342, step: 9, Pop: 7/5, Epsilon: 0.23, Mean Loss: 0.46, Median Loss: 0.46, Std Loss: 0.46, Mean Reward: -1.80, Median Reward: 0.45, Std Reward: -89.80
Episode: 343, step: 9, Pop: 5/5, Epsilon: 0.23, Mean Loss: 0.50, Median Loss: 0.50, Std Loss: 0.50, Mean Reward: 2.26, Median Reward: 0.95, Std Reward: 113.10
Episode: 344, step: 9, Pop: 6/5, Epsilon: 0.23, Mean Loss: 0.59, Median Loss: 0.59, Std Loss: 0.59, Mean Reward: 1.86, Median Reward: 0.95, Std Reward: 93.00
Episode: 345, step: 9, Pop: 6/5, Epsilon: 0.23, Mean Loss: 0.54, Median Loss: 0.54, Std Loss: 0.54, Mean Reward: -0.99, Median Reward: 0.45, Std Reward: -49.50
Episode: 346, step: 9, Pop: 6/5, Epsilon: 0.23, Mean Loss: 0.56, Median Loss: 0.56, Std Loss: 0.56, Mean Reward: 1.43, Median Reward: 0.95, Std Reward: 71.50
Episode: 347, step: 9, Pop: 7/5, Epsilon: 0.23, Mean Loss: 0.52, Median Loss: 0.52, Std Loss: 0.52, Mean Reward: -0.73, Median Reward: 0.45, Std Reward: -36.60
Episode: 348, step: 9, Pop: 8/5, Epsilon: 0.23, Mean Loss: 0.63, Median Loss: 0.63, Std Loss: 0.63, Mean Reward: -1.38, Median Reward: 0.95, Std Reward: -69.00
Episode: 349, step: 9, Pop: 6/5, Epsilon: 0.23, Mean Loss: 1.10, Median Loss: 1.10, Std Loss: 1.10, Mean Reward: 0.98, Median Reward: 0.95, Std Reward: 49.00
Episode: 350, step: 9, Pop: 7/5, Epsilon: 0.23, Mean Loss: 0.41, Median Loss: 0.41, Std Loss: 0.41, Mean Reward: 0.57, Median Reward: 0.95, Std Reward: 28.50
Episode: 351, step: 9, Pop: 8/5, Epsilon: 0.22, Mean Loss: 0.45, Median Loss: 0.45, Std Loss: 0.45, Mean Reward: -1.81, Median Reward: 0.95, Std Reward: -90.50
Episode: 352, step: 9, Pop: 5/5, Epsilon: 0.22, Mean Loss: 0.58, Median Loss: 0.58, Std Loss: 0.58, Mean Reward: -0.95, Median Reward: 0.70, Std Reward: -47.40
Episode: 353, step: 9, Pop: 7/5, Epsilon: 0.22, Mean Loss: 0.63, Median Loss: 0.63, Std Loss: 0.63, Mean Reward: 1.50, Median Reward: 0.95, Std Reward: 75.00
Episode: 354, step: 9, Pop: 6/5, Epsilon: 0.22, Mean Loss: 0.59, Median Loss: 0.59, Std Loss: 0.59, Mean Reward: 1.30, Median Reward: 1.45, Std Reward: 65.00
Episode: 355, step: 9, Pop: 9/5, Epsilon: 0.22, Mean Loss: 0.64, Median Loss: 0.64, Std Loss: 0.64, Mean Reward: -0.59, Median Reward: 0.45, Std Reward: -29.50
Episode: 356, step: 9, Pop: 8/5, Epsilon: 0.22, Mean Loss: 0.56, Median Loss: 0.56, Std Loss: 0.56, Mean Reward: 0.34, Median Reward: 0.95, Std Reward: 17.00
Episode: 357, step: 9, Pop: 9/5, Epsilon: 0.22, Mean Loss: 0.63, Median Loss: 0.63, Std Loss: 0.63, Mean Reward: -0.27, Median Reward: 0.95, Std Reward: -13.50
Episode: 358, step: 9, Pop: 7/5, Epsilon: 0.22, Mean Loss: 0.37, Median Loss: 0.37, Std Loss: 0.37, Mean Reward: -0.20, Median Reward: 0.95, Std Reward: -10.00
Episode: 359, step: 9, Pop: 9/5, Epsilon: 0.22, Mean Loss: 0.46, Median Loss: 0.46, Std Loss: 0.46, Mean Reward: -2.84, Median Reward: 0.35, Std Reward: -142.00
Episode: 360, step: 9, Pop: 7/5, Epsilon: 0.22, Mean Loss: 0.47, Median Loss: 0.47, Std Loss: 0.47, Mean Reward: -2.16, Median Reward: 0.95, Std Reward: -108.00
Episode: 361, step: 9, Pop: 5/5, Epsilon: 0.22, Mean Loss: 0.73, Median Loss: 0.73, Std Loss: 0.73, Mean Reward: 0.86, Median Reward: 0.70, Std Reward: 42.80
Episode: 362, step: 9, Pop: 5/5, Epsilon: 0.22, Mean Loss: 0.59, Median Loss: 0.59, Std Loss: 0.59, Mean Reward: 1.05, Median Reward: 0.45, Std Reward: 52.60
Episode: 363, step: 9, Pop: 5/5, Epsilon: 0.21, Mean Loss: 0.76, Median Loss: 0.76, Std Loss: 0.76, Mean Reward: 1.45, Median Reward: 0.95, Std Reward: 72.40
Episode: 364, step: 9, Pop: 6/5, Epsilon: 0.21, Mean Loss: 0.52, Median Loss: 0.52, Std Loss: 0.52, Mean Reward: 2.05, Median Reward: 0.95, Std Reward: 102.50
Episode: 365, step: 9, Pop: 9/5, Epsilon: 0.21, Mean Loss: 0.62, Median Loss: 0.62, Std Loss: 0.62, Mean Reward: -0.16, Median Reward: 0.95, Std Reward: -8.00
Episode: 366, step: 9, Pop: 4/5, Epsilon: 0.21, Mean Loss: 0.51, Median Loss: 0.51, Std Loss: 0.51, Mean Reward: 2.32, Median Reward: 0.45, Std Reward: 115.80
Episode: 367, step: 9, Pop: 6/5, Epsilon: 0.21, Mean Loss: 0.79, Median Loss: 0.79, Std Loss: 0.79, Mean Reward: 1.02, Median Reward: 0.95, Std Reward: 51.00
Episode: 368, step: 9, Pop: 8/5, Epsilon: 0.21, Mean Loss: 0.61, Median Loss: 0.61, Std Loss: 0.61, Mean Reward: -0.23, Median Reward: 0.70, Std Reward: -11.30
Episode: 369, step: 9, Pop: 5/5, Epsilon: 0.21, Mean Loss: 0.65, Median Loss: 0.65, Std Loss: 0.65, Mean Reward: 0.04, Median Reward: 0.95, Std Reward: 2.00
Episode: 370, step: 9, Pop: 8/5, Epsilon: 0.21, Mean Loss: 0.62, Median Loss: 0.62, Std Loss: 0.62, Mean Reward: -0.58, Median Reward: 0.95, Std Reward: -29.00
Episode: 371, step: 9, Pop: 8/5, Epsilon: 0.21, Mean Loss: 0.47, Median Loss: 0.47, Std Loss: 0.47, Mean Reward: 0.41, Median Reward: 0.95, Std Reward: 20.50
Episode: 372, step: 9, Pop: 4/5, Epsilon: 0.21, Mean Loss: 0.56, Median Loss: 0.56, Std Loss: 0.56, Mean Reward: 0.84, Median Reward: 0.95, Std Reward: 42.00
Episode: 373, step: 9, Pop: 8/5, Epsilon: 0.21, Mean Loss: 0.68, Median Loss: 0.68, Std Loss: 0.68, Mean Reward: 0.35, Median Reward: 0.95, Std Reward: 17.50
Episode: 374, step: 9, Pop: 8/5, Epsilon: 0.20, Mean Loss: 0.70, Median Loss: 0.70, Std Loss: 0.70, Mean Reward: 0.50, Median Reward: 0.95, Std Reward: 25.00
Episode: 375, step: 9, Pop: 7/5, Epsilon: 0.20, Mean Loss: 0.70, Median Loss: 0.70, Std Loss: 0.70, Mean Reward: 1.50, Median Reward: 1.95, Std Reward: 75.00
Episode: 376, step: 9, Pop: 7/5, Epsilon: 0.20, Mean Loss: 0.57, Median Loss: 0.57, Std Loss: 0.57, Mean Reward: 0.40, Median Reward: 0.95, Std Reward: 19.80
Episode: 377, step: 9, Pop: 8/5, Epsilon: 0.20, Mean Loss: 0.53, Median Loss: 0.53, Std Loss: 0.53, Mean Reward: -3.01, Median Reward: 0.45, Std Reward: -150.50
Episode: 378, step: 9, Pop: 7/5, Epsilon: 0.20, Mean Loss: 0.48, Median Loss: 0.48, Std Loss: 0.48, Mean Reward: 0.71, Median Reward: 0.70, Std Reward: 35.60
Episode: 379, step: 9, Pop: 6/5, Epsilon: 0.20, Mean Loss: 0.58, Median Loss: 0.58, Std Loss: 0.58, Mean Reward: 0.42, Median Reward: 0.95, Std Reward: 21.00
Episode: 380, step: 9, Pop: 6/5, Epsilon: 0.20, Mean Loss: 0.53, Median Loss: 0.53, Std Loss: 0.53, Mean Reward: 0.58, Median Reward: 0.70, Std Reward: 29.10
Episode: 381, step: 9, Pop: 7/5, Epsilon: 0.20, Mean Loss: 0.83, Median Loss: 0.83, Std Loss: 0.83, Mean Reward: -0.34, Median Reward: 0.95, Std Reward: -17.00
Episode: 382, step: 9, Pop: 7/5, Epsilon: 0.20, Mean Loss: 0.66, Median Loss: 0.66, Std Loss: 0.66, Mean Reward: 0.42, Median Reward: 0.45, Std Reward: 20.80
Episode: 383, step: 9, Pop: 4/5, Epsilon: 0.20, Mean Loss: 0.52, Median Loss: 0.52, Std Loss: 0.52, Mean Reward: 2.83, Median Reward: 0.95, Std Reward: 141.50
Episode: 384, step: 9, Pop: 7/5, Epsilon: 0.20, Mean Loss: 0.60, Median Loss: 0.60, Std Loss: 0.60, Mean Reward: 1.49, Median Reward: 0.95, Std Reward: 74.50
Episode: 385, step: 9, Pop: 7/5, Epsilon: 0.20, Mean Loss: 0.32, Median Loss: 0.32, Std Loss: 0.32, Mean Reward: 1.36, Median Reward: 0.95, Std Reward: 68.00
Episode: 386, step: 9, Pop: 6/5, Epsilon: 0.19, Mean Loss: 0.60, Median Loss: 0.60, Std Loss: 0.60, Mean Reward: 1.41, Median Reward: 0.95, Std Reward: 70.50
Episode: 387, step: 9, Pop: 7/5, Epsilon: 0.19, Mean Loss: 0.74, Median Loss: 0.74, Std Loss: 0.74, Mean Reward: 0.88, Median Reward: 0.95, Std Reward: 44.00
Episode: 388, step: 9, Pop: 4/5, Epsilon: 0.19, Mean Loss: 0.77, Median Loss: 0.77, Std Loss: 0.77, Mean Reward: 2.47, Median Reward: 0.95, Std Reward: 123.40
Episode: 389, step: 9, Pop: 6/5, Epsilon: 0.19, Mean Loss: 0.54, Median Loss: 0.54, Std Loss: 0.54, Mean Reward: 0.78, Median Reward: 0.95, Std Reward: 39.00
Episode: 390, step: 9, Pop: 7/5, Epsilon: 0.19, Mean Loss: 0.61, Median Loss: 0.61, Std Loss: 0.61, Mean Reward: 1.33, Median Reward: 0.95, Std Reward: 66.50
Episode: 391, step: 9, Pop: 5/5, Epsilon: 0.19, Mean Loss: 0.72, Median Loss: 0.72, Std Loss: 0.72, Mean Reward: 1.24, Median Reward: 0.95, Std Reward: 62.00
Episode: 392, step: 9, Pop: 8/5, Epsilon: 0.19, Mean Loss: 0.68, Median Loss: 0.68, Std Loss: 0.68, Mean Reward: 0.97, Median Reward: 0.95, Std Reward: 48.50
Episode: 393, step: 9, Pop: 8/5, Epsilon: 0.19, Mean Loss: 0.32, Median Loss: 0.32, Std Loss: 0.32, Mean Reward: -0.48, Median Reward: 0.95, Std Reward: -23.90
Episode: 394, step: 9, Pop: 7/5, Epsilon: 0.19, Mean Loss: 0.63, Median Loss: 0.63, Std Loss: 0.63, Mean Reward: 1.41, Median Reward: 0.95, Std Reward: 70.50
Episode: 395, step: 9, Pop: 5/5, Epsilon: 0.19, Mean Loss: 0.78, Median Loss: 0.78, Std Loss: 0.78, Mean Reward: 2.78, Median Reward: 0.95, Std Reward: 139.00
Episode: 396, step: 9, Pop: 6/5, Epsilon: 0.19, Mean Loss: 0.39, Median Loss: 0.39, Std Loss: 0.39, Mean Reward: 0.47, Median Reward: 0.95, Std Reward: 23.50
Episode: 397, step: 9, Pop: 6/5, Epsilon: 0.19, Mean Loss: 0.37, Median Loss: 0.37, Std Loss: 0.37, Mean Reward: 0.57, Median Reward: 0.45, Std Reward: 28.30
Episode: 398, step: 9, Pop: 4/5, Epsilon: 0.19, Mean Loss: 0.78, Median Loss: 0.78, Std Loss: 0.78, Mean Reward: 1.77, Median Reward: 0.95, Std Reward: 88.50
Episode: 399, step: 9, Pop: 8/5, Epsilon: 0.18, Mean Loss: 0.70, Median Loss: 0.70, Std Loss: 0.70, Mean Reward: 0.81, Median Reward: 0.95, Std Reward: 40.50
Episode: 400, step: 9, Pop: 10/5, Epsilon: 0.18, Mean Loss: 0.49, Median Loss: 0.49, Std Loss: 0.49, Mean Reward: -3.84, Median Reward: -0.05, Std Reward: -191.90
Episode: 401, step: 9, Pop: 8/5, Epsilon: 0.18, Mean Loss: 0.57, Median Loss: 0.57, Std Loss: 0.57, Mean Reward: 0.15, Median Reward: 0.95, Std Reward: 7.70
Episode: 402, step: 9, Pop: 4/5, Epsilon: 0.18, Mean Loss: 0.67, Median Loss: 0.67, Std Loss: 0.67, Mean Reward: 0.96, Median Reward: 0.95, Std Reward: 48.00
Episode: 403, step: 9, Pop: 5/5, Epsilon: 0.18, Mean Loss: 0.71, Median Loss: 0.71, Std Loss: 0.71, Mean Reward: 1.19, Median Reward: 0.95, Std Reward: 59.50
Episode: 404, step: 9, Pop: 7/5, Epsilon: 0.18, Mean Loss: 0.45, Median Loss: 0.45, Std Loss: 0.45, Mean Reward: -1.38, Median Reward: 0.45, Std Reward: -68.90
Episode: 405, step: 9, Pop: 8/5, Epsilon: 0.18, Mean Loss: 0.71, Median Loss: 0.71, Std Loss: 0.71, Mean Reward: -1.50, Median Reward: 0.95, Std Reward: -75.00
Episode: 406, step: 9, Pop: 5/5, Epsilon: 0.18, Mean Loss: 0.77, Median Loss: 0.77, Std Loss: 0.77, Mean Reward: 0.18, Median Reward: 0.95, Std Reward: 9.00
Episode: 407, step: 9, Pop: 9/5, Epsilon: 0.18, Mean Loss: 0.57, Median Loss: 0.57, Std Loss: 0.57, Mean Reward: -0.92, Median Reward: 0.95, Std Reward: -46.00
Episode: 408, step: 9, Pop: 5/5, Epsilon: 0.18, Mean Loss: 0.85, Median Loss: 0.85, Std Loss: 0.85, Mean Reward: 1.71, Median Reward: 0.95, Std Reward: 85.50
Episode: 409, step: 9, Pop: 7/5, Epsilon: 0.18, Mean Loss: 0.78, Median Loss: 0.78, Std Loss: 0.78, Mean Reward: 1.26, Median Reward: 0.95, Std Reward: 63.00
Episode: 410, step: 9, Pop: 7/5, Epsilon: 0.18, Mean Loss: 0.63, Median Loss: 0.63, Std Loss: 0.63, Mean Reward: 0.08, Median Reward: 0.95, Std Reward: 4.00
Episode: 411, step: 9, Pop: 7/5, Epsilon: 0.18, Mean Loss: 0.54, Median Loss: 0.54, Std Loss: 0.54, Mean Reward: -0.72, Median Reward: 0.45, Std Reward: -36.00
Episode: 412, step: 9, Pop: 4/5, Epsilon: 0.17, Mean Loss: 0.65, Median Loss: 0.65, Std Loss: 0.65, Mean Reward: 0.82, Median Reward: 0.95, Std Reward: 40.80
Episode: 413, step: 9, Pop: 7/5, Epsilon: 0.17, Mean Loss: 0.73, Median Loss: 0.73, Std Loss: 0.73, Mean Reward: 0.71, Median Reward: 0.45, Std Reward: 35.60
Episode: 414, step: 9, Pop: 4/5, Epsilon: 0.17, Mean Loss: 0.58, Median Loss: 0.58, Std Loss: 0.58, Mean Reward: 2.67, Median Reward: 0.95, Std Reward: 133.30
Episode: 415, step: 9, Pop: 8/5, Epsilon: 0.17, Mean Loss: 0.45, Median Loss: 0.45, Std Loss: 0.45, Mean Reward: -2.16, Median Reward: 0.45, Std Reward: -108.00
Episode: 416, step: 9, Pop: 6/5, Epsilon: 0.17, Mean Loss: 0.60, Median Loss: 0.60, Std Loss: 0.60, Mean Reward: -1.16, Median Reward: 0.45, Std Reward: -58.00
